run_id,split,route,direction,reversal,temperature_c,load_fraction
holdout-r3-n-same-014,holdout,3,-1,0,52.43759851826086,0.3594441399109153
holdout-r3-n-same-015,holdout,3,-1,0,36.33515155498377,0.3527963125035024
holdout-r3-n-same-016,holdout,3,-1,0,34.342094716289765,0.9987181780175264
holdout-r3-n-same-017,holdout,3,-1,0,64.34201920034468,0.7680587843520558
holdout-r3-n-same-018,holdout,3,-1,0,31.62302421264928,0.31935391784589007
holdout-r3-n-same-019,holdout,3,-1,0,28.723003278978474,0.8419825220539979
holdout-r3-n-same-020,holdout,3,-1,0,69.99557053787031,0.7185546805932898
holdout-r3-n-same-021,holdout,3,-1,0,21.893207942657355,0.9370505984157208
holdout-r3-n-same-022,holdout,3,-1,0,42.45366224815615,0.2639947721137397
holdout-r3-n-same-023,holdout,3,-1,0,44.0165564434396,0.9967101117231006
holdout-r3-n-rev-000,holdout,3,-1,1,20.0,0.0
holdout-r3-n-rev-001,holdout,3,-1,1,20.0,1.0
holdout-r3-n-rev-002,holdout,3,-1,1,70.0,0.0
holdout-r3-n-rev-003,holdout,3,-1,1,70.0,1.0
holdout-r3-n-rev-004,holdout,3,-1,1,37.837950272256506,0.9597183755546596
holdout-r3-n-rev-005,holdout,3,-1,1,20.90743492101129,0.189370483107703
holdout-r3-n-rev-006,holdout,3,-1,1,41.29232205842999,0.0030840977106654233
holdout-r3-n-rev-007,holdout,3,-1,1,30.021744089182093,0.6937436162979901
holdout-r3-n-rev-008,holdout,3,-1,1,35.25747481126068,0.6269918218481423
holdout-r3-n-rev-009,holdout,3,-1,1,26.26008965916019,0.7725213409344323
holdout-r3-n-rev-010,holdout,3,-1,1,46.71756972076843,0.6706402348997753
holdout-r3-n-rev-011,holdout,3,-1,1,40.24083506611338,0.42803261818672367
holdout-r3-n-rev-012,holdout,3,-1,1,57.23779480608245,0.21214504973458737
holdout-r3-n-rev-013,holdout,3,-1,1,27.336268487294422,0.20507399180066033
holdout-r3-n-rev-014,holdout,3,-1,1,40.11080380069859,0.26807281257928584
holdout-r3-n-rev-015,holdout,3,-1,1,57.01385666123286,0.0881173503083097
holdout-r3-n-rev-016,holdout,3,-1,1,52.18557375924643,0.7610025532971972
holdout-r3-n-rev-017,holdout,3,-1,1,69.07383247344421,0.5511549448080493
holdout-r3-n-rev-018,holdout,3,-1,1,24.84547017189086,0.6759710020761769
holdout-r3-n-rev-019,holdout,3,-1,1,20.64591973921611,0.09774207545405078
holdout-r3-n-rev-020,holdout,3,-1,1,53.433898838155784,0.08341178757549228
holdout-r3-n-rev-021,holdout,3,-1,1,66.59062890524847,0.921688168870374
holdout-r3-n-rev-022,holdout,3,-1,1,24.569856221766738,0.3119048703395395
holdout-r3-n-rev-023,holdout,3,-1,1,43.553123606539515,0.036600117899689644
holdout-r3-p-same-000,holdout,3,1,0,20.0,0.0
holdout-r3-p-same-001,holdout,3,1,0,20.0,1.0
holdout-r3-p-same-002,holdout,3,1,0,70.0,0.0
holdout-r3-p-same-003,holdout,3,1,0,70.0,1.0
holdout-r3-p-same-004,holdout,3,1,0,66.54241183159141,0.25266611581354614
holdout-r3-p-same-005,holdout,3,1,0,61.80744456384758,0.48459839040861974
holdout-r3-p-same-006,holdout,3,1,0,66.69860565239377,0.21625175493310322
holdout-r3-p-same-007,holdout,3,1,0,56.720671410900195,0.3649653159744405
holdout-r3-p-same-008,holdout,3,1,0,31.63946400229257,0.8102089104646656
holdout-r3-p-same-009,holdout,3,1,0,53.689850551072055,0.8762213397825606
holdout-r3-p-same-010,holdout,3,1,0,65.8432350087814,0.2995954423216258
holdout-r3-p-same-011,holdout,3,1,0,32.74604970019536,0.9034143010454985
holdout-r3-p-same-012,holdout,3,1,0,50.44061077683602,0.5447794123072617
holdout-r3-p-same-013,holdout,3,1,0,68.31063804672701,0.2864984140762119
holdout-r3-p-same-014,holdout,3,1,0,28.69231168891247,0.061819402967803194
holdout-r3-p-same-015,holdout,3,1,0,52.266055076546145,0.30619948625468807
holdout-r3-p-same-016,holdout,3,1,0,62.51642955283136,0.3968199679472717
holdout-r3-p-same-017,holdout,3,1,0,38.67417838360106,0.06043676508050366
holdout-r3-p-same-018,holdout,3,1,0,63.70912638147164,0.0935153466269455
holdout-r3-p-same-019,holdout,3,1,0,68.26732639866879,0.27200019435282996
holdout-r3-p-same-020,holdout,3,1,0,30.679317488381507,0.4868711107252165
holdout-r3-p-same-021,holdout,3,1,0,55.375076330373936,0.08735656305623773
holdout-r3-p-same-022,holdout,3,1,0,68.93834695325019,0.36245165763774556
holdout-r3-p-same-023,holdout,3,1,0,50.334354682156004,0.8015873089429941
holdout-r3-p-rev-000,holdout,3,1,1,20.0,0.0
holdout-r3-p-rev-001,holdout,3,1,1,20.0,1.0
holdout-r3-p-rev-002,holdout,3,1,1,70.0,0.0
holdout-r3-p-rev-003,holdout,3,1,1,70.0,1.0
holdout-r3-p-rev-004,holdout,3,1,1,46.740475019375836,0.5615709060824865
holdout-r3-p-rev-005,holdout,3,1,1,25.99114411109552,0.867677300242969
holdout-r3-p-rev-006,holdout,3,1,1,33.46544521654638,0.9490754320757658
holdout-r3-p-rev-007,holdout,3,1,1,29.498039264813087,0.45028606542855965
holdout-r3-p-rev-008,holdout,3,1,1,56.843265472550115,0.25383259089685817
holdout-r3-p-rev-009,holdout,3,1,1,65.5758627136923,0.8709450484577868
holdout-r3-p-rev-010,holdout,3,1,1,24.580179874711014,0.0747988769674236
holdout-r3-p-rev-011,holdout,3,1,1,52.214696665305794,0.9045791569978264
holdout-r3-p-rev-012,holdout,3,1,1,21.287509588045737,0.36641088985912085
holdout-r3-p-rev-013,holdout,3,1,1,58.63147635146472,0.140925851108472
holdout-r3-p-rev-014,holdout,3,1,1,37.55606584507629,0.2995010515330382
holdout-r3-p-rev-015,holdout,3,1,1,50.22264159308918,0.013795094140261144
holdout-r3-p-rev-016,holdout,3,1,1,22.145228650138225,0.5873199964917339
holdout-r3-p-rev-017,holdout,3,1,1,45.40427519357457,0.7895965384328861
holdout-r3-p-rev-018,holdout,3,1,1,31.292049833088274,0.7444141238331818
holdout-r3-p-rev-019,holdout,3,1,1,45.896633942336024,0.8255862569338076
holdout-r3-p-rev-020,holdout,3,1,1,21.296519969540917,0.351420282489454
holdout-r3-p-rev-021,holdout,3,1,1,39.70707051607913,0.2593201826009509
holdout-r3-p-rev-022,holdout,3,1,1,69.76094330763274,0.9530325949202573
holdout-r3-p-rev-023,holdout,3,1,1,27.536666179259782,0.050715476305475016
